央视频道,#genre#
广安区新闻频道,http://125.66.20.112:8081/flv700
广安新闻综合,http://125.66.20.112:8081/flv800
广水新闻频道,rtmp://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
杭州1,http://125.210.152.20:9090/live/HZZH.m3u8
杭州2,http://125.210.152.20:9090/live/XHMZ.m3u8
杭州3,http://125.210.152.20:9090/live/HZSH.m3u8
杭州4,http://125.210.152.20:9090/live/HZYS.m3u8
杭州5,http://125.210.152.20:9090/live/HZSE.m3u8
河北经济1047*576]1047*576],http://wuqiao.chinashadt.com:2035/live/di3.stream/playlist.m3u8
河池教育频道,rtmp://222.218.142.198:2016/live/jy2
河池新闻综合,rtmp://222.218.142.198:2016/live/ch1
贺州综合频道,http://nsul01u0.live2.danghongyun.com/live/hls/1e9f8ba8fc9c4f4e960b48a480087f73/20a6d959c051443d83e97a3cd5ff4292.m3u8
鹤峰综合频道,rtmp://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv
衡水公共频道704*576]704*576],rtmp://hls.hsrtv.cn/hls/hstv3
衡水新闻综合,rtmp://hls.hsrtv.cn/hls/hstv1
衡水影视娱乐704*576]704*576],rtmp://hls.hsrtv.cn/hls/hstv2
红安综合,rtmp://hongan.live.cjyun.org/video/s10063-HAZH
红河州经济生活,http://221.3.215.43:9099/ch2/ch2.m3u8
红河州新闻综合,http://221.3.215.43:9099/ch1/ch1.m3u8
呼伦贝尔生活资讯,http://live1.hrtonline.cn:1935/live/live102/500K/tzwj_video.m3u8
呼伦贝尔新闻综合,http://live1.hrtonline.cn:1935/live/live100/500K/tzwj_video.m3u8
黄岛新闻频道,http://xhalive.qwmedia.cn/hdratv-live/xha-xwpd.flv
黄冈新闻频道,rtmp://huanggang.live.cjyun.org/video/s10120-xwzh
黄山新闻综合,rtmp://183.166.129.54/dreamStreamCore/8E55iTz/lv1300
惠州公共,http://www.szmgiptv.com:14437/hls/29.m3u8
惠州综合,http://www.szmgiptv.com:14437/hls/28.m3u8
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8
吉州新闻综合,rtmp://live.jxjztv.com/livepkgr/jxjztv_l
集安综合频道640*482]640*482],http://stream2.jlntv.cn/ja/sd/live.m3u8
纪实频道,http://202.107.188.248:5002/jishi_hdcq-1.m3u8?€?彷╠H冃?t镕AヨJ=u0016DPa?棚o涊M?fi㎡篶螶i/v頠Hu0016cwu0003N<Cu001au0019h?茕?glou00028?
济宁图文频道,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁综合频道,http://lives.jnnews.tv/video/s10001-JTV1/index.m3u8
济源电视一套0*0]0*0],rtmp://218.28.111.98:1935/live/live2
嘉佳卡通,http://202.107.188.149:5002/jiajiakatong_hdcq-1.m3u8?token=Qi14V0MteFdELXhX_yoongoo&ct=wifi&gid=jiajiakatong_hdcq
嘉善善文化,rtmp://116.62.31.234:1935/jsgdswh/myStream
嘉善新闻综合,rtmp://116.62.31.234:1935/jsgdxwzh/myStream
犍为新闻综合,http://tv.scwlqw.cn:3100/hls/kqcyufpi/index.m3u8
江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
江门公共,rtmp://tideweblive.jmtv.cn/tslsChannelLive/qzohscw/live
江门教育,rtmp://tideweblive.jmtv.cn/tslsChannelLive/S020qM6/live
江门综合,rtmp://tideweblive.jmtv.cn/tslsChannelLive/4x3T0dO/live
江阴民生频道800*600]800*600],rtmp://w3.wifijiangyin.com:1936/live/mspd_gq
江阴新闻综合800*600]800*600],rtmp://w3.wifijiangyin.com:1936/live/xwzh_gq
江油文化教育,rtmp://vod.scjygd.com:1935/live/whjy
江油新闻综合,rtmp://vod.scjygd.com:1935/live/xwzh
金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
金华都市农村,http://stream.jinhua.com.cn/dsnc/app/live.m3u8
金华公共频道,http://stream2.jinhua.com.cn/jjsh/app/live.m3u8
金华教育科技,http://stream.jinhua.com.cn/jykj/app/live.m3u8
金华新闻综合,http://stream2.jinhua.com.cn/xwzh/app/live.m3u8
金鹰卡通,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/1.m3u8
晋中新闻频道,rtmp://jzlive.jztvnews.com:1935/live/jzzh
荆门公共频道,rtmp://61.184.184.60/live/ngpd_sd
荆门新闻综合,rtmp://61.184.184.60/live/xwzh_sd
渌湘综合频道,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/playlist.m3u8
罗田旅游,rtmp://luotian.live.cjyun.org/video/s10013-LTLY
罗田综合,rtmp://luotian.live.cjyun.org/video/s10013-LTZH
洛阳公共频道,rtmp://live2.lytv.com.cn:1935/live/LYTV3-1
洛阳科教频道,rtmp://live2.lytv.com.cn:1935/live/LYTV2-1
洛阳综合频道,rtmp://live1.lytv.com.cn:1935/live/LYTV1-1
绿春综合,http://live.hhtv.cc:9098/lctv/lctv.m3u8
马鞍山新闻综合,http://live.massp.cn:5011/vod/video_hls/c01.m3u8
马鞍山影视频道,http://live.massp.cn:5011/vod/video_hls/c02.m3u8
马边电视台,http://file.mb.leshantv.net:9001/vms/videos/nmip-media/channellive/channel5/playlist.m3u8
茂名公共,rtmp://183.2.230.133:1935/livepkgr/mmgg
茂名综合,rtmp://183.2.230.133:1935/livepkgr/mmzh
蒙自综合,rtmp://223.255.28.42/livepkgr/mz1
南充公共720*404]720*404],http://file.ncntv.com.cn/vms/videos/nmip-media/channellive/channel8/playlist.m3u8
南充科教720*404]720*404],http://tv.drs.ncntv.com.cn:8100/channellive/ch3.flv
南充新闻720*404]720*404],http://file.ncntv.com.cn/vms/videos/nmip-media/channellive/channel7/playlist.m3u8
南川旅游经济,http://221.5.213.4:30000/2222.m3u8
南川新闻综合,http://nanchuanlive.cbg.cn:30000/1111.m3u8
南方购物,http://nclive.grtn.cn/nfgw/sd/live.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/flv:500k/live
南京少儿,http://live.nbs.cn/channels/njtv/sepd/flv:500k/live
南京生活,http://live.nbs.cn/channels/njtv/shpd/flv:500k/live
南京十八,http://live.nbs.cn/channels/njtv/sbpd/flv:500k/live
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/flv:500k/live
南京信息,http://live.nbs.cn/channels/njtv/xxpd/flv:500k/live
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/flv:500k/live
南阳公共频道1067*600]1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
南阳科教频道1067*600]1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
内江公共频道,rtmp://njzb.scnj.tv:8092/live/njtv2
内江综合频道,rtmp://njzb.scnj.tv:8092/live/njtv1
内蒙古卫视,http://ivi.bupt.edu.cn/hls/nmtv.m3u8
宁波教育科技,http://live.cloud.nbtv.cn/live/85c706b2820d454495352f9f3e77f86a?fmt=h264_500k_flv&trs=hls_ts
宁波少儿频道,http://live.cloud.nbtv.cn/live/f9af570c981c4c618f919ea91b93966f?fmt=h264_500k_flv&trs=hls_ts
宁波社会生活,http://live.cloud.nbtv.cn/live/98ef9dc4eb1a4259b7764ffc4a3ab241?fmt=h264_500k_flv&trs=hls_ts
宁波文化娱乐,http://live.cloud.nbtv.cn/live/5864a1066e4d4754a0572768c9080e47?fmt=h264_500k_flv&trs=hls_ts
宁波新闻综合,http://live1.cloud.nbtv.cn/live/44dcc3310dcf4278827317c77e87bac5?fmt=h264_500k_flv&trs=hls_ts
宁波影视频道,http://live.cloud.nbtv.cn/live/e8370b0010ca4d15af9d81c7ce10f6da?fmt=h264_500k_flv&trs=hls_ts
宁德公共频道,http://220.161.247.82:8199/live/nd2_696.m3u8
宁德新闻综合,http://220.161.247.82:8199/live/nd1_696.m3u8
宁南新闻综合,http://118.122.8.156:11116/xs/NINGNAN.flv
宁夏卫视,http://121.31.30.90:8085/ysten-business/live/ningxiastv/1.m3u8
农安新闻综合640*482]640*482],http://stream2.jlntv.cn/naxw/sd/live.m3u8
农林卫视,http://stream.snrtv.com/sxtvs-nl.m3u8
蓬安新闻综合,rtmp://palive.patv123.com:1935/live/xwpd_800K
平阳新闻综合,http://113.214.24.158:8011/hls/srdekakt/index.m3u8
平阳娱乐生活,http://113.214.24.158:8011/hls/khqhvmec/index.m3u8
屏边综合,http://221.3.215.44:9099/pbtv/pbtv.m3u8
萍乡公共频道,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv3stream.m3u8
萍乡教育频道,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
萍乡新闻综合,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
七师电影频道480*270]480*270],http://klmyyun.chinavas.com/hls/qishi4.m3u8
綦江综合频道,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
蕲春旅游养生,rtmp://qichun.live.cjyun.org/video/s10126-TC2T
蕲春综合频道,rtmp://qichun.live.cjyun.org/video/s10126-TC1T
黔江生态文化,rtmp://125.62.60.253:1935/live/live3
黔江武陵频道,rtmp://125.62.60.253:1935/live/live2
黔江综合频道,rtmp://125.62.60.253:1935/live/live1
沁阳文化旅游,http://live.qinyangtv.com/channel2/sd/live.m3u8
沁阳新闻综合,http://live.qinyangtv.com/channel1/sd/live.m3u8
清远公共,http://stream1.0763f.com/qygg/sd/live.m3u8
清远综合,http://stream1.0763f.com/qyzh/sd/live.m3u8
泉州闽南语,rtmp://live.qztvxwgj.com/live/mny
泉州新闻综合,rtmp://live.qztvxwgj.com/live/news
壤塘综合频道720*404]720*404],http://118.122.239.157:1236/hls/hd-live.m3u8
仁寿生活资讯,http://118.122.224.176:8091/live/shzx.m3u8
仁寿新闻综合,http://118.122.224.176:8091/live/xwzh.m3u8
荣昌文化生活352*288]352*288],http://183.64.181.25:40023/rongchang02.m3u8
如东生活服务,http://live.rdxmt.com/channels/rudong/shfw/flv:sd/live
如东新闻综合,http://live.rdxmt.com/channels/rudong/news/flv:sd/live
汝城综合频道,http://liverucheng.sobeycache.com/live/zb1.m3u8?auth_key=1588822144-0-0-c8492a0c676e565622e8d8d6a25a4780
三明公共频道800*600]800*600],http://stream.smntv.cn/smtv2/sd/live.m3u8
厦门二套,http://cstvpull.live.wscdns.com/live/xiamen2.flv
厦门三套,http://cstvpull.live.wscdns.com/live/xiamen3.flv
厦门四套,http://cstvpull.live.wscdns.com/live/xiamen4.flv
厦门卫视,http://cstvpull.live.wscdns.com/live/xiamen.flv
厦门一套,http://cstvpull.live.wscdns.com/live/xiamen1.flv
厦门移动电视,http://cstvpull.live.wscdns.com/live/xiamenyidong.flv
陕西都市青春,http://stream.snrtv.com/sxtvs-2.m3u8
陕西体育休闲,http://stream.snrtv.com/sxtvs-7.m3u8
上杭综合频道,http://fjsh.chinashadt.com:1935/live/fjds.stream/playlist.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
尚志新闻综合,http://hls.mlink.tv/mlink/cv27GLMZ.m3u8
邵东综合频道1047*576]1047*576],http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
邵武新闻频道,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
蛇口综合,http://218.17.99.211:5080/livestream/ttsw6ccn.flv
沈阳新闻,http://lms.csytv.com/Live/122/live/livestream.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
石狮综合,http://218.5.112.180:88/live/dssl/playlist.m3u8
收藏天下,http://125.210.152.20:9090/live/SCTX.m3u8
数码时代,http://l.cztvcloud.com/channels/lantian/channel12/360p.m3u8
双峰电视一套654*360]654*360],http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8
双流综合频道,http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e?fmt=h264_500k_flv&trs=hls_ts
四平新闻综合640*482]640*482],http://stream2.jlntv.cn/sptv/sd/live.m3u8
松潘新闻综合480*270]480*270],http://111.231.197.215:85/live/spxwzh_600k.m3u8
肃北综合频道,http://124.152.39.138:8011/hls-live/livepkgr1/_definst_/liveevent/livestream.m3u8
睢宁三农频道,http://jssn.chinashadt.com:2036/live/1004.stream/playlist.m3u8
睢宁生活教育,http://jssn.chinashadt.com:2036/live/1003.stream/playlist.m3u8
睢宁资讯频道,http://jssn.chinashadt.com:2036/live/1005.stream/playlist.m3u8
睢宁综合频道,http://jssn.chinashadt.com:2036/live/1002.stream/playlist.m3u8
绥江综合频道,http://60.160.23.32:6055/sjtv/sjtv.m3u8
遂宁新闻综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
太仓党建频道,rtmp://58.211.172.37:1935/live/djpdpc
太仓娄东民生,http://58.211.172.37:1935/live/ldmspc/playlist.m3u8
太仓新闻频道,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
太康新农村1047*576]1047*576],http://hntk.chinashadt.com:2036/live/stream:xnc.stream/playlist.m3u8
泰兴新闻频道800*600]800*600],rtmp://sj.smarttaixing.com:1935/live/txzb
唐山公共频道,rtsp://live.tsr.he.cn/tv4
桃江综合频道654*360]654*360],http://hntj.chinashadt.com:2036/live/tv11.stream_360p/playlist.m3u8
天水公共频道,rtmp://61.178.129.74/live/c03
天水新闻综合,rtmp://61.178.129.74/live/c01
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8
通许影视频道320*240]320*240],http://120.194.234.121:81/hls/live33.m3u8
铜仁城市生活,http://media.trrtv.com:8083/videos/live/53/2/XSpPeSTEmkFgY/XSpPeSTEmkFgY.M3U8
万盛新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/playlist.m3u8
万州科教频道,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
威海公共频道,rtmp://l.weihai.tv:554/live/gongtvtwo
温江电视台,rtmp://tp01.videocc.net/cnbaina/cnbaina
温州都市生活,rtmp://livetv.dhtv.cn/live/citylife
温州经济科教,rtmp://livetv.dhtv.cn/live/financial
温州新闻综合,rtmp://livetv.dhtv.cn/live/news
乌海综合频道512*280]512*280],http://1.31.80.38:180/livestream3/playlist.m3u8
吴江新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
五家渠新闻综合,http://livewjq.sobeycache.com/wjq/zb1.m3u8?auth_key=1602147490-0-0-eacf52cd0295063abf7fd3573214e04d
武穴综合,rtmp://wuxue.live.cjyun.org/video/s10107-wxtv1
西安-1,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安-2,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安-3,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西藏藏语,rtmp://media.vtibet.com/masvod/zangyuTV_q1
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
西山电视台,http://218.26.97.12:5021/live_hls/1/c01.m3u8
西双版纳公共,http://tvdrs.bntv.cn:8100/channellive/bntv2.flv
西双版纳综合,http://tvdrs.bntv.cn:8100/channellive/bntv1.flv
仙桃生活文体,rtmp://221.233.242.239/live/72
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
咸宁综合频道,rtmp://xianning.live.cjyun.org/video/s10140-XNTV-1
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘西公共频道,http://36514.hlsplay.aodianyun.com/guangdianyun_36514/tv_channel_387.m3u8
襄阳公共,rtmp://xiangyang.live.cjyun.org/video/s10125-education_hd
襄阳经济生活,rtmp://xiangyang.live.cjyun.org/video/s10125-society_hd
襄阳综合,rtmp://xiangyang.live.cjyun.org/video/s10125-news_hd
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合720*564]720*564],http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
孝昌生活频道,rtmp://xiaochang.live.cjyun.org/video/s10128-xcsh
孝昌新闻党建,rtmp://xiaochang.live.cjyun.org/video/s10128-xcxw
孝感公共频道,rtmp://xiaogan.live.cjyun.org/video/s10139-shpd
孝感新闻综合,rtmp://xiaogan.live.cjyun.org/video/s10139-xg
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新疆维语综合,http://livehyw.sobeycache.com/xjtvs/zb2.m3u8?auth_key=1807150105-0-0-c3a098295a22448c89a29cf5df542211
新罗电视二套864*480]864*480],http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新乡公共频道,rtmp://210.14.139.210/dreamStreamCore/kndXLiF/lv1000
新沂生活频道,rtmp://stream.yishuweb.cn:1935/live/live2
兴县综合频道,http://59.48.244.99:8098/hls/xx/playlist.m3u8
宿州新闻综合,rtmp://live.ahsz.tv/video/s10001-szzh
炫动卡通,http://125.210.152.20:9090/live/XDKT.m3u8
延安公共频道720*405]720*405],http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
延安新闻综合720*407]720*407],http://stream2.liveyun.hoge.cn/YATV1/sd/live.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10006-ybtv2-sd/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-cys-sd/index.m3u8
延边新闻综合,http://live.ybtvyun.com/video/s10006-ybtv1-sd/index.m3u8
伊春综合频道,http://ms3.yichuntv.com/dd6b4a0b336b4aa8a8ef822b97938029/h264_800k_ts/index.m3u8?type=flv2hls_m3u8
夷陵综合,rtmp://yiling.live.cjyun.org/video/s10174-TC1T
沂水电视二套,rtmp://60.213.23.98/live/ys2
沂水电视一套,rtmp://60.213.23.98/live/ys1
宜宾公共频道,rtmp://218.89.69.211/live/ch2
宜宾新闻综合,rtmp://218.89.69.211/live/ch1
宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
营山电视台,http://live.ysxtv.cn:8081/Ch1/playlist.m3u8
应城生活频道,rtmp://yingcheng.live.cjyun.org/video/s10135-YCDJ
应城新闻综合,rtmp://yingcheng.live.cjyun.org/video/s10135-YCZH
永年健康频道,http://hbyn.chinashadt.com:1936/live/stream:ynjk.stream_360p/playlist.m3u8
永新电视三套,http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
榆树综合频道,http://stream.zhystv.com/yset/sd/live.m3u8
榆树综艺频道,http://stream.zhystv.com/ysyt/sd/live.m3u8
玉环社会生活,http://liveyuhuan.sobeycache.com/live/zb2.m3u8?auth_key=1578712932-0-0-268b287cfed6eff921032b4266742353
玉环新闻综合,http://liveyuhuan.sobeycache.com/live/zb1.m3u8?auth_key=1578712931-0-0-b2eee06d896ce27e5f28200b9ae23ac1
玉树新闻频道854*480]854*480],http://stream.ysbtv.net/1/sd/live.m3u8
元阳综合,http://221.3.215.44:9099/yytv/yytv.m3u8
枣庄公共频道,rtmp://210.14.139.210/dreamStreamCore/5r1S12I/lv1000
枣庄教育频道,rtmp://tv-rtmp.juyun.tv/dreamStreamCore/cmhGjaZ/lv1000
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
张家口手机台,http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8
长春综合,http://stream2.jlntv.cn/jlcc/sd/live.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
长沙经贸,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
长沙女性1023*576]1023*576],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
长沙政法1023*576]1023*576],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
长阳综合频道,rtmp://changyang.live.cjyun.org/video/s10114-cy1t
长治公共频道,http://streaming.czgd.cn:8084/live/7223161a96984d81b711d762d7e7fdd1?fmt=h264_800k_flv
长治教育频道,http://streaming.czgd.cn:8084/live/2b7f0174d0f44c34bf466fc0ab801a3a?fmt=h264_800k_flv
长治县电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1523524277-0-0-3d506be8cf5a3528296495cfe6788553
长治新闻综合,http://streaming.czgd.cn:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv
昭化综合频道,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8
镇江城市资讯,rtmp://stream.zjmc.tv/live/3_sd
镇江民生频道,http://live.zjmc.tv/2/sd/live.m3u8
镇江新闻时政,rtmp://stream.zjmc.tv/live/1_sd
中国教育1,http://stream.cdjsxy.cn/zgjy/sd/live.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
垫江丹乡文化,http://125.62.24.185:8010/hls/stream/qcx9dxe6.m3u8
垫江综合频道,http://125.62.24.185:8010/hls/stream/dxxwp33w.m3u8
东昌导视频道,http://sddc.chinashadt.com:1936/live/gonggong.stream/playlist.m3u8
东方财经,http://w1.livecdn.yicai.com/hls/live/dftv_sd/live.m3u8
东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
东莞综合,http://dslive.grtn.cn/dgzh/sd/live.m3u8
东南卫视HD,http://125.210.152.20:9090/live/DNWSHD_H265.m3u8
鄂州公共频道,http://ezhou.live.cjyun.org/video/s10098-EZ1T/index.m3u8
鄂州新闻综合,http://ezhou.live.cjyun.org/video/s10098-EZ2T/index.m3u8
恩施公共,http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
恩施综合,http://enshi.live.cjyun.org/video/s10070-eszh.m3u8
防城港新闻综合频道,http://221.7.232.46:10190/live/myStream/chunklist_w690225029.m3u8
丰都文化旅游,http://125.62.25.201:1936/output0.m3u8
佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
涪陵电视台,http://liveful.sobeycache.com/live/zb01.m3u8?auth_key=1588991596-0-0-83e27640e000ffda5e557aaf642c3591
福海汉语综合,http://klmyyun.chinavas.com/hls/fuhai2.m3u8
福建福州新闻,rtmp://live1.fzntv.cn:1935/live/zohi_fztv1
福建福州影视,rtmp://live1.fzntv.cn:1935/live/zohi_fztv2
福建宁德1,http://220.161.247.82:8199/live/nd1_1128.m3u8
福建宁德2,http://220.161.247.82:8199/live/nd2_1128.m3u8
福建宁德新闻综合,http://220.161.247.82:8199/live/nd1.m3u8
福建三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建漳浦电视台,http://220.161.87.62:8800/hls/0/index.m3u8
阜南新闻综合,http://112.27.139.243:19211/live/xwzh.m3u8
阜阳都市频道,http://120.210.216.73:8080/ysten-business/reallive/fydspd/1.m3u8
阜阳公共频道,http://120.210.216.73:8080/ysten-business/reallive/fyggpd/1.m3u8
阜阳教育频道,http://120.210.216.73:8080/ysten-business/reallive/fyjypd/1.m3u8
阜阳新闻综合,http://120.210.216.73:8080/ysten-business/reallive/fyxwpd/1.m3u8
富宁电视台,http://store.ovp.wsrtv.com.cn:9092/fntv/hls/playlist.m3u8
甘肃都市频道,http://stream.gstv.com.cn/dspd/sd/live.m3u8
甘肃甘南综合频道,http://live.gnrtv.com:9600/live/live1/tzwj_video.m3u8
甘肃公共频道,http://stream.gstv.com.cn/ggpd/sd/live.m3u8
甘肃经济频道,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃兰州铁路电视,http://pili-live-hls.livelztlj.sobeycache.com/livelztlj/zb1.m3u8
甘肃山丹综合频道,http://32553.hlsplay.aodianyun.com/guangdianyun_32553/tv_channel_180.m3u8
甘肃少儿频道,http://stream.gstv.com.cn/sepd/sd/live.m3u8
甘肃卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000065.m3u8
甘肃文化影视,http://stream.gstv.com.cn/whys/sd/live.m3u8
高碑店一套,http://34540.hlsplay.aodianyun.com/guangdianyun_34540/tv_channel_206.m3u8
广东电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8
广东电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
广东房产,http://nclive.grtn.cn/fcpd/sd/live.m3u8
广东公共,http://nclive.grtn.cn/ggpd/sd/live.m3u8
广东国际,http://nclive.grtn.cn/gjpd/sd/live.m3u8
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东嘉佳卡通,http://223.110.241.204:6610/gitv/live1/G_JIAJIA/G_JIAJIA/
广东经济科教,http://nclive.grtn.cn/tvs1hd/hd/live.m3u8
广东梅州一套(梅州-1),http://dslive.grtn.cn/mzzh/playlist.m3u8
广东南方卫视TVS2,http://nclive.grtn.cn/tvs2/sd/live.m3u8
广东南方影视TVS4,http://nclive.grtn.cn/tvs4/sd/live.m3u8
广东钦州综合频道,http://live.gxqztv.com/cspd1/sd/live.m3u8
广东汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8
广东汕尾,http://dslive.grtn.cn/swzh/sd/live.m3u8
广东少儿,http://nclive.grtn.cn/tvs5/sd/live.m3u8
广东体育,http://nclive.grtn.cn/typd/sd/live.m3u8
广东卫视,http://39.135.36.155:18890/000000001000/1000000001000028357/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028357&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000028357&owchid=ystenlive&owsid=1106497909461262352&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaROVzE3kgfqbxbWUefjzmwWM6UWM1tPF3fcVILxO8TukKPE2BY%2fTje83gAnl%2fZNkb%2b
广东现代教育,http://nclive.grtn.cn/jypd/sd/live.m3u8
广东新闻,http://nclive.grtn.cn/xwpd/sd/live.m3u8
广东肇庆综合频道,http://dslive.grtn.cn/zqzh/playlist.m3u8
广东珠江,http://nclive.grtn.cn/zjpd/sd/live.m3u8
